"outcome_x","instrument","transform_id","transform_label","exposure_var","instrument_var","F_partial","R2_first","N","period"
"p1__export__CHN__2000__logdiff_t","jpn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1",28.1857355122348,0.876545282581374,1440,"2008_2012"
"p1__export__CHN__2000__logdifflag_t","jpn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",22.9748205593081,0.862836808191211,1440,"2008_2012"
"p1__export__CHN__2000__level_xtlag","jpn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1",0.397853304347053,0.973778678277358,1440,"2008_2012"
"p1__export__CHN__2000__diff_xtlag","jpn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1",8.2430455286593,0.859984006168166,1440,"2008_2012"
"p1__export__CHN__2000__difflag_xtlag","jpn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2",24.3627928488615,0.900200943256916,1440,"2008_2012"
"p1__export__CHN__2000__log_xtlag","jpn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1",0.0767890684666908,0.973688492152059,1440,"2008_2012"
"p1__export__CHN__2000__logdiff_xtlag","jpn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",22.9748205593081,0.862836808191211,1440,"2008_2012"
"p1__export__CHN__2000__logdifflag_xtlag","jpn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2",57.501205181253,0.900786670825757,1440,"2008_2012"
"p1__export__CHN__2000__level_t","jpn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1",13.7121328438279,0.977185263379532,4320,"2000_2015"
"p1__export__CHN__2000__diff_t","jpn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1",6.32572665075915,0.916722187459525,4032,"2000_2015"
"p1__export__CHN__2000__difflag_t","jpn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1",80.3696519499632,0.918490869767747,4032,"2000_2015"
"p1__export__CHN__2000__log_t","jpn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1",7.18175595135179,0.9776384419034,4320,"2000_2015"
"p1__export__CHN__2000__logdiff_t","jpn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1",2.08971475031442,0.921254776052374,4320,"2000_2015"
"p1__export__CHN__2000__logdifflag_t","jpn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",133.792482331395,0.925341253118703,4032,"2000_2015"
"p1__export__CHN__2000__level_xtlag","jpn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1",5.30192470803822,0.976875240277491,4320,"2000_2015"
"p1__export__CHN__2000__diff_xtlag","jpn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1",80.3696519499632,0.918490869767747,4032,"2000_2015"
"p1__export__CHN__2000__difflag_xtlag","jpn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2",75.799677181306,0.92251823864114,3744,"2000_2015"
"p1__export__CHN__2000__log_xtlag","jpn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1",1.14542571051385,0.977116943614232,4320,"2000_2015"
"p1__export__CHN__2000__logdiff_xtlag","jpn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",133.890495562547,0.925248224036737,4320,"2000_2015"
"p1__export__CHN__2000__logdifflag_xtlag","jpn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2",113.185270015749,0.928506833825604,4032,"2000_2015"
"p1__export__CHN__2008__level_t","jpn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1",92.9394289942206,0.989014925297745,2016,"2000_2007"
"p1__export__CHN__2008__diff_t","jpn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1",25.6943968824856,0.892967289872312,1728,"2000_2007"
"p1__export__CHN__2008__difflag_t","jpn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1",61.9108590139256,0.932822884477777,1728,"2000_2007"
"p1__export__CHN__2008__log_t","jpn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1",60.2005639575429,0.988687082156193,2016,"2000_2007"
"p1__export__CHN__2008__logdiff_t","jpn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1",25.1309243497044,0.925973645965733,2016,"2000_2007"
"p1__export__CHN__2008__logdifflag_t","jpn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",80.7127512497826,0.940280700766681,1728,"2000_2007"
"p1__export__CHN__2008__level_xtlag","jpn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1",3.68519719928428,0.98643271520715,2016,"2000_2007"
"p1__export__CHN__2008__diff_xtlag","jpn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1",61.9108590139256,0.932822884477777,1728,"2000_2007"
"p1__export__CHN__2008__difflag_xtlag","jpn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2",78.2825333973082,0.930272092821731,1440,"2000_2007"
"p1__export__CHN__2008__log_xtlag","jpn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1",0.42381459415237,0.986309111394668,2016,"2000_2007"
"p1__export__CHN__2008__logdiff_xtlag","jpn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",79.041546622191,0.943552798798088,2016,"2000_2007"
"p1__export__CHN__2008__logdifflag_xtlag","jpn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2",81.0509098337078,0.939523402546255,1728,"2000_2007"
"p1__export__CHN__2008__level_t","jpn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1",21.4937572704886,0.988108639678583,1440,"2008_2012"
"p1__export__CHN__2008__diff_t","jpn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1",50.2904272146357,0.911356042117914,1440,"2008_2012"
"p1__export__CHN__2008__difflag_t","jpn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1",14.5394441006866,0.906555373346049,1440,"2008_2012"
"p1__export__CHN__2008__log_t","jpn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1",25.1998034851382,0.987682713854762,1440,"2008_2012"
"p1__export__CHN__2008__logdiff_t","jpn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1",36.3349834813966,0.913011761030497,1440,"2008_2012"
"p1__export__CHN__2008__logdifflag_t","jpn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",28.8369090983977,0.907139115183022,1440,"2008_2012"
"p1__export__CHN__2008__level_xtlag","jpn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1",11.4560970449318,0.97750913518535,1440,"2008_2012"
"p1__export__CHN__2008__diff_xtlag","jpn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1",14.5394441006866,0.906555373346049,1440,"2008_2012"
"p1__export__CHN__2008__difflag_xtlag","jpn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2",40.3004322890623,0.928798606450587,1440,"2008_2012"
"p1__export__CHN__2008__log_xtlag","jpn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1",15.4035378806091,0.977613475642375,1440,"2008_2012"
"p1__export__CHN__2008__logdiff_xtlag","jpn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",28.8369090983977,0.907139115183022,1440,"2008_2012"
"p1__export__CHN__2008__logdifflag_xtlag","jpn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2",80.2683636762269,0.928541225401378,1440,"2008_2012"
"p1__export__CHN__2008__level_t","jpn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1",6.90346583921858,0.982126665208626,4320,"2000_2015"
"p1__export__CHN__2008__diff_t","jpn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1",4.68457631967217,0.946141878236027,4032,"2000_2015"
"p1__export__CHN__2008__difflag_t","jpn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1",75.6536284021232,0.947667670534573,4032,"2000_2015"
"p1__export__CHN__2008__log_t","jpn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1",1.85492760264204,0.982953960003823,4320,"2000_2015"
"p1__export__CHN__2008__logdiff_t","jpn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1",1.06900496138469,0.947814919134497,4320,"2000_2015"
"p1__export__CHN__2008__logdifflag_t","jpn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",127.18805469877,0.950853335597805,4032,"2000_2015"
"p1__export__CHN__2008__level_xtlag","jpn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1",1.64040498215236,0.982190154391223,4320,"2000_2015"
"p1__export__CHN__2008__diff_xtlag","jpn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1",75.6536284021232,0.947667670534573,4032,"2000_2015"
"p1__export__CHN__2008__difflag_xtlag","jpn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2",71.8392400843216,0.950265127016796,3744,"2000_2015"
"p1__export__CHN__2008__log_xtlag","jpn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1",0.0702114990260999,0.98277157113248,4320,"2000_2015"
"p1__export__CHN__2008__logdiff_xtlag","jpn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",127.46879623051,0.950779753295067,4320,"2000_2015"
"p1__export__CHN__2008__logdifflag_xtlag","jpn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2",110.089641092381,0.952934573608743,4032,"2000_2015"
"p1__tariff__CHN__2000__level_t","chn_wld_minus_idn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1",32.5159379090867,0.968259887321191,2016,"2000_2007"
"p1__tariff__CHN__2000__diff_t","chn_wld_minus_idn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1",173.583498542573,0.779110711736113,1728,"2000_2007"
"p1__tariff__CHN__2000__difflag_t","chn_wld_minus_idn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1",1059.95224821361,0.877542852184357,1728,"2000_2007"
"p1__tariff__CHN__2000__log_t","chn_wld_minus_idn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1",27.8472314430487,0.969462913497185,2016,"2000_2007"
"p1__tariff__CHN__2000__logdiff_t","chn_wld_minus_idn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1",158.756352159327,0.777091526240835,2016,"2000_2007"
"p1__tariff__CHN__2000__logdifflag_t","chn_wld_minus_idn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",1044.20196827386,0.87678999205176,1728,"2000_2007"
"p1__tariff__CHN__2000__level_xtlag","chn_wld_minus_idn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1",867.984861989604,0.97704420310732,2016,"2000_2007"
"p1__tariff__CHN__2000__diff_xtlag","chn_wld_minus_idn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1",1059.95224821361,0.877542852184357,1728,"2000_2007"
"p1__tariff__CHN__2000__difflag_xtlag","chn_wld_minus_idn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2",869.500936525221,0.896600322164432,1440,"2000_2007"
"p1__tariff__CHN__2000__log_xtlag","chn_wld_minus_idn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1",889.735558622549,0.978355131474705,2016,"2000_2007"
"p1__tariff__CHN__2000__logdiff_xtlag","chn_wld_minus_idn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",1060.8134680894,0.884242814263236,2016,"2000_2007"
"p1__tariff__CHN__2000__logdifflag_xtlag","chn_wld_minus_idn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2",895.991295333434,0.900377118998084,1728,"2000_2007"
"p1__tariff__CHN__2000__level_t","chn_wld_minus_idn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1",113.705756391441,0.974543061245323,1440,"2008_2012"
"p1__tariff__CHN__2000__diff_t","chn_wld_minus_idn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1",30.538092918607,0.895805156476322,1440,"2008_2012"
"p1__tariff__CHN__2000__difflag_t","chn_wld_minus_idn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1",938.739390704647,0.878071343474638,1440,"2008_2012"
"p1__tariff__CHN__2000__log_t","chn_wld_minus_idn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1",110.728194569653,0.974330274515533,1440,"2008_2012"
"p1__tariff__CHN__2000__logdiff_t","chn_wld_minus_idn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1",27.9612507135437,0.893448241403799,1440,"2008_2012"
"p1__tariff__CHN__2000__logdifflag_t","chn_wld_minus_idn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",933.707109352588,0.875132724116247,1440,"2008_2012"
"p1__tariff__CHN__2000__level_xtlag","chn_wld_minus_idn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1",958.718273393361,0.974915957747193,1440,"2008_2012"
"p1__tariff__CHN__2000__diff_xtlag","chn_wld_minus_idn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1",938.739390704647,0.878071343474638,1440,"2008_2012"
"p1__tariff__CHN__2000__difflag_xtlag","chn_wld_minus_idn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2",715.8282053995,0.86697687268445,1440,"2008_2012"
"p1__tariff__CHN__2000__log_xtlag","chn_wld_minus_idn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1",1064.92891388313,0.97712027189552,1440,"2008_2012"
"p1__tariff__CHN__2000__logdiff_xtlag","chn_wld_minus_idn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",933.707109352588,0.875132724116247,1440,"2008_2012"
"p1__tariff__CHN__2000__logdifflag_xtlag","chn_wld_minus_idn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2",718.169740668491,0.864305400200411,1440,"2008_2012"
"p1__tariff__CHN__2000__level_t","chn_wld_minus_idn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1",360.893735816348,0.989882014099214,4320,"2000_2015"
"p1__tariff__CHN__2000__diff_t","chn_wld_minus_idn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1",168.004948310955,0.813075150616548,4032,"2000_2015"
"p1__tariff__CHN__2000__difflag_t","chn_wld_minus_idn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1",2299.39359578083,0.908339694625776,4032,"2000_2015"
"p1__tariff__CHN__2000__log_t","chn_wld_minus_idn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1",343.51552611717,0.990134640605924,4320,"2000_2015"
"p1__tariff__CHN__2000__logdiff_t","chn_wld_minus_idn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1",155.848863018233,0.811541910988263,4320,"2000_2015"
"p1__tariff__CHN__2000__logdifflag_t","chn_wld_minus_idn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",2246.35984164826,0.905986764665028,4032,"2000_2015"
"p1__tariff__CHN__2000__level_xtlag","chn_wld_minus_idn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1",851.427774377737,0.992743257605686,4320,"2000_2015"
"p1__tariff__CHN__2000__diff_xtlag","chn_wld_minus_idn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1",2299.39359578083,0.908339694625776,4032,"2000_2015"
"p1__tariff__CHN__2000__difflag_xtlag","chn_wld_minus_idn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2",2213.47376302272,0.911848307160369,3744,"2000_2015"
"p1__tariff__CHN__2000__log_xtlag","chn_wld_minus_idn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1",1068.94000937455,0.993556340815336,4320,"2000_2015"
"p1__tariff__CHN__2000__logdiff_xtlag","chn_wld_minus_idn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",2247.08647769259,0.910490744030788,4320,"2000_2015"
"p1__tariff__CHN__2000__logdifflag_xtlag","chn_wld_minus_idn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2",2165.56649461726,0.913745805290352,4032,"2000_2015"
"p1__tariff__CHN__2008__level_t","chn_wld_minus_idn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1",35.6104851785467,0.976872779778054,2016,"2000_2007"
"p1__tariff__CHN__2008__diff_t","chn_wld_minus_idn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1",131.467309783,0.839376209645437,1728,"2000_2007"
"p1__tariff__CHN__2008__difflag_t","chn_wld_minus_idn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1",1092.69107558271,0.901563163498265,1728,"2000_2007"
"p1__tariff__CHN__2008__log_t","chn_wld_minus_idn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1",28.0221797515091,0.977996042034863,2016,"2000_2007"
"p1__tariff__CHN__2008__logdiff_t","chn_wld_minus_idn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1",120.689201285914,0.83563379144299,2016,"2000_2007"
"p1__tariff__CHN__2008__logdifflag_t","chn_wld_minus_idn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",1080.11288622601,0.900922070932755,1728,"2000_2007"
"p1__tariff__CHN__2008__level_xtlag","chn_wld_minus_idn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1",788.640176804341,0.982677249855355,2016,"2000_2007"
"p1__tariff__CHN__2008__diff_xtlag","chn_wld_minus_idn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1",1092.69107558271,0.901563163498265,1728,"2000_2007"
"p1__tariff__CHN__2008__difflag_xtlag","chn_wld_minus_idn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2",904.938859927236,0.91856372375933,1440,"2000_2007"
"p1__tariff__CHN__2008__log_xtlag","chn_wld_minus_idn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1",800.24505889416,0.983653545858599,2016,"2000_2007"
